entry_time,entry_price,side,size,stop_loss,take_profit,exit_time,exit_price,exit_reason,status,pnl,pnl_pct,spread_cost,slippage_cost
2024-08-01 10:00:00,2439.91,SELL,10.0,2459.91,2379.91,2024-08-01 13:05:00,2434.74,Reverse Signal,CLOSED,46.20000000000073,0.1893512465623762,0.5,0.05
2024-08-01 13:05:00,2435.21,BUY,10.0,2415.21,2495.21,2024-08-01 19:00:00,2444.43,Reverse Signal,CLOSED,86.699999999998,0.35602679029733775,0.5,0.05
2024-08-01 19:00:00,2436.85,SELL,10.0,2456.85,2376.85,2024-08-01 22:00:00,2443.07,Reverse Signal,CLOSED,-67.70000000000255,-0.2778176744567887,0.5,0.05
2024-08-01 22:00:00,2443.54,BUY,10.0,2423.54,2503.54,2024-08-02 16:45:00,2436.61,Reverse Signal,CLOSED,-74.79999999999836,-0.30611326190689886,0.5,0.05
2024-08-02 16:45:00,2433.25,SELL,10.0,2453.25,2373.25,2024-08-05 05:00:00,2442.66,Reverse Signal,CLOSED,-99.59999999999854,-0.4093290866125493,0.5,0.05
2024-08-05 05:00:00,2444.45,BUY,10.0,2424.45,2504.45,2024-08-05 08:00:00,2437.92,Reverse Signal,CLOSED,-70.79999999999745,-0.28963570537338645,0.5,0.05
2024-08-05 08:00:00,2431.42,SELL,10.0,2451.42,2371.42,2024-08-05 14:20:00,2371.42,TP_HIT,CLOSED,594.5,2.4450732493769074,0.5,0.05
2024-08-06 02:50:00,2416.93,BUY,10.0,2396.93,2476.93,2024-08-06 04:50:00,2408.82,Reverse Signal,CLOSED,-86.59999999999673,-0.3583057846110427,0.5,0.05
2024-08-06 04:50:00,2406.51,SELL,10.0,2426.51,2346.51,2024-08-06 10:00:00,2409.81,Reverse Signal,CLOSED,-38.49999999999727,-0.15998271355613425,0.5,0.05
2024-08-06 10:00:00,2409.23,BUY,10.0,2389.23,2469.23,2024-08-06 14:15:00,2410.54,Reverse Signal,CLOSED,7.599999999999454,0.03154534851383825,0.5,0.05
2024-08-06 14:15:00,2408.66,SELL,10.0,2428.66,2348.66,2024-08-07 08:25:00,2392.31,Reverse Signal,CLOSED,157.9999999999991,0.6559663879501427,0.5,0.05
2024-08-07 08:25:00,2396.8,BUY,10.0,2376.8,2456.8,2024-08-07 09:30:00,2391.83,Reverse Signal,CLOSED,-55.20000000000255,-0.23030707610147924,0.5,0.05
2024-08-07 09:30:00,2390.55,SELL,10.0,2410.55,2330.55,2024-08-07 11:40:00,2395.21,Reverse Signal,CLOSED,-52.099999999998545,-0.21794147790256863,0.5,0.05
2024-08-07 11:40:00,2395.7,BUY,10.0,2375.7,2455.7,2024-08-07 19:05:00,2397.55,Reverse Signal,CLOSED,13.000000000003638,0.05426388946864649,0.5,0.05
2024-08-07 19:05:00,2395.44,SELL,10.0,2415.44,2335.44,2024-08-08 05:00:00,2390.4,Reverse Signal,CLOSED,44.899999999999636,0.18743946832314579,0.5,0.05
2024-08-08 05:00:00,2389.26,BUY,10.0,2369.26,2449.26,2024-08-12 03:05:00,2428.98,Reverse Signal,CLOSED,391.699999999998,1.6394197366548555,0.5,0.05
2024-08-12 03:05:00,2428.39,SELL,10.0,2448.39,2368.39,2024-08-12 06:00:00,2428.47,Reverse Signal,CLOSED,-6.299999999999272,-0.025943114573850467,0.5,0.05
2024-08-12 06:00:00,2428.79,BUY,10.0,2408.79,2488.79,2024-08-13 10:50:00,2460.9,Reverse Signal,CLOSED,315.6000000000013,1.2994124646428933,0.5,0.05
2024-08-13 10:50:00,2461.52,SELL,10.0,2481.52,2401.52,2024-08-13 14:00:00,2465.68,Reverse Signal,CLOSED,-47.099999999998545,-0.19134518508888226,0.5,0.05
2024-08-13 14:00:00,2465.55,BUY,10.0,2445.55,2525.55,2024-08-13 22:55:00,2465.41,Reverse Signal,CLOSED,-6.900000000003274,-0.02798564214882389,0.5,0.05
2024-08-13 22:55:00,2464.67,SELL,10.0,2484.67,2404.67,2024-08-14 08:00:00,2462.01,Reverse Signal,CLOSED,21.099999999998545,0.08560983823391588,0.5,0.05
2024-08-14 08:00:00,2461.81,BUY,10.0,2441.81,2521.81,2024-08-14 15:00:00,2468.72,Reverse Signal,CLOSED,63.599999999998545,0.2583465011515858,0.5,0.05
2024-08-14 15:00:00,2466.09,SELL,10.0,2486.09,2406.09,2024-08-15 08:00:00,2453.79,Reverse Signal,CLOSED,117.50000000000182,0.47646274061369137,0.5,0.05
2024-08-15 08:00:00,2453.55,BUY,10.0,2433.55,2513.55,2024-08-15 15:05:00,2436.45,Reverse Signal,CLOSED,-176.50000000000364,-0.7193658168776003,0.5,0.05
2024-08-15 15:05:00,2434.3,SELL,10.0,2454.3,2374.3,2024-08-15 16:35:00,2454.3,SL_HIT,CLOSED,-205.5,-0.8441851867066508,0.5,0.05
2024-08-15 17:05:00,2456.1,BUY,10.0,2436.1,2516.1,2024-08-16 04:20:00,2455.57,Reverse Signal,CLOSED,-10.799999999997453,-0.0439721509710413,0.5,0.05
2024-08-16 04:20:00,2454.56,SELL,10.0,2474.56,2394.56,2024-08-16 07:30:00,2453.64,Reverse Signal,CLOSED,3.700000000000727,0.015073984746760019,0.5,0.05
2024-08-16 07:30:00,2454.8,BUY,10.0,2434.8,2514.8,2024-08-19 11:20:00,2502.64,Reverse Signal,CLOSED,472.8999999999969,1.9264298517190686,0.5,0.05
2024-08-19 11:20:00,2502.26,SELL,10.0,2522.26,2442.26,2024-08-19 16:35:00,2502.34,Reverse Signal,CLOSED,-6.299999999999272,-0.025177239775240272,0.5,0.05
2024-08-19 16:35:00,2503.07,BUY,10.0,2483.07,2563.07,2024-08-20 04:20:00,2500.83,Reverse Signal,CLOSED,-27.900000000002365,-0.11146312328461593,0.5,0.05
2024-08-20 04:20:00,2500.89,SELL,10.0,2520.89,2440.89,2024-08-20 08:30:00,2505.01,Reverse Signal,CLOSED,-46.700000000003456,-0.18673352286587358,0.5,0.05
2024-08-20 08:30:00,2503.8,BUY,10.0,2483.8,2563.8,2024-08-20 17:00:00,2523.76,Reverse Signal,CLOSED,194.10000000000036,0.7752216630721317,0.5,0.05
2024-08-20 17:00:00,2513.57,SELL,10.0,2533.57,2453.57,2024-08-20 20:05:00,2510.71,Reverse Signal,CLOSED,23.100000000001273,0.09190116050080671,0.5,0.05
2024-08-20 20:05:00,2511.01,BUY,10.0,2491.01,2571.01,2024-08-21 01:50:00,2514.49,Reverse Signal,CLOSED,29.299999999995634,0.11668611435237469,0.5,0.05
2024-08-21 01:50:00,2513.84,SELL,10.0,2533.84,2453.84,2024-08-21 04:05:00,2516.57,Reverse Signal,CLOSED,-32.80000000000018,-0.13047767558794585,0.5,0.05
2024-08-21 04:05:00,2519.04,BUY,10.0,2499.04,2579.04,2024-08-21 06:40:00,2514.9,Reverse Signal,CLOSED,-46.89999999999873,-0.18618203760162097,0.5,0.05
2024-08-21 06:40:00,2514.4,SELL,10.0,2534.4,2454.4,2024-08-21 20:10:00,2514.24,Reverse Signal,CLOSED,-3.899999999996908,-0.015510658606414682,0.5,0.05
2024-08-21 20:10:00,2515.78,BUY,10.0,2495.78,2575.78,2024-08-22 03:05:00,2512.5,Reverse Signal,CLOSED,-38.300000000002,-0.15223906700904688,0.5,0.05
2024-08-22 03:05:00,2511.01,SELL,10.0,2531.01,2451.01,2024-08-23 05:40:00,2492.68,Reverse Signal,CLOSED,177.80000000000382,0.7080816085957594,0.5,0.05
2024-08-23 05:40:00,2492.7,BUY,10.0,2472.7,2552.7,2024-08-26 15:05:00,2521.5,Reverse Signal,CLOSED,282.5000000000018,1.1333092630481079,0.5,0.05
2024-08-26 15:05:00,2523.24,SELL,10.0,2543.24,2463.24,2024-08-26 19:15:00,2521.68,Reverse Signal,CLOSED,10.099999999999454,0.04002790063568846,0.5,0.05
2024-08-26 19:15:00,2520.37,BUY,10.0,2500.37,2580.37,2024-08-27 00:20:00,2517.18,Reverse Signal,CLOSED,-37.400000000000546,-0.14839091085832853,0.5,0.05
2024-08-27 00:20:00,2517.33,SELL,10.0,2537.33,2457.33,2024-08-27 16:35:00,2514.3,Reverse Signal,CLOSED,24.799999999997453,0.09851707960417369,0.5,0.05
2024-08-27 16:35:00,2515.39,BUY,10.0,2495.39,2575.39,2024-08-28 05:10:00,2515.07,Reverse Signal,CLOSED,-8.69999999999709,-0.034587081923666274,0.5,0.05
2024-08-28 05:10:00,2513.6,SELL,10.0,2533.6,2453.6,2024-08-29 01:40:00,2507.14,Reverse Signal,CLOSED,59.100000000000364,0.2351209420751129,0.5,0.05
2024-08-29 01:40:00,2507.42,BUY,10.0,2487.42,2567.42,2024-08-29 14:10:00,2518.1,Reverse Signal,CLOSED,101.29999999999836,0.40400092525384007,0.5,0.05
2024-08-29 14:10:00,2516.65,SELL,10.0,2536.65,2456.65,2024-08-29 16:40:00,2520.18,Reverse Signal,CLOSED,-40.79999999999745,-0.16212027894223452,0.5,0.05
2024-08-29 16:40:00,2519.38,BUY,10.0,2499.38,2579.38,2024-08-30 01:00:00,2520.9,Reverse Signal,CLOSED,9.699999999999818,0.038501536092212435,0.5,0.05
2024-08-30 01:00:00,2520.17,SELL,10.0,2540.17,2460.17,2024-08-30 10:10:00,2522.06,Reverse Signal,CLOSED,-24.399999999998727,-0.09681886539399613,0.5,0.05
2024-08-30 10:10:00,2523.54,BUY,10.0,2503.54,2583.54,2024-08-30 12:30:00,2519.57,Reverse Signal,CLOSED,-45.199999999998,-0.17911346758917235,0.5,0.05
2024-08-30 12:30:00,2517.91,SELL,10.0,2537.91,2457.91,2024-09-02 10:00:00,2498.14,Reverse Signal,CLOSED,192.19999999999982,0.7633314931828374,0.5,0.05
2024-09-02 10:00:00,2500.19,BUY,10.0,2480.19,2560.19,2024-09-02 19:10:00,2501.05,Reverse Signal,CLOSED,3.100000000001273,0.012399057671622048,0.5,0.05
2024-09-02 19:10:00,2500.49,SELL,10.0,2520.49,2440.49,2024-09-03 09:10:00,2496.82,Reverse Signal,CLOSED,31.19999999999618,0.12477554399336205,0.5,0.05
2024-09-03 09:10:00,2497.52,BUY,10.0,2477.52,2557.52,2024-09-03 12:25:00,2495.98,Reverse Signal,CLOSED,-20.899999999999636,-0.08368301354943959,0.5,0.05
2024-09-03 12:25:00,2495.53,SELL,10.0,2515.53,2435.53,2024-09-03 22:05:00,2492.2,Reverse Signal,CLOSED,27.80000000000382,0.11139918173696096,0.5,0.05
2024-09-03 22:05:00,2491.71,BUY,10.0,2471.71,2551.71,2024-09-04 08:10:00,2492.43,Reverse Signal,CLOSED,1.6999999999979987,0.006822623820581041,0.5,0.05
2024-09-04 08:10:00,2491.41,SELL,10.0,2511.41,2431.41,2024-09-04 12:40:00,2487.57,Reverse Signal,CLOSED,32.89999999999691,0.13205373663907952,0.5,0.05
2024-09-04 12:40:00,2488.13,BUY,10.0,2468.13,2548.13,2024-09-04 15:05:00,2488.14,Reverse Signal,CLOSED,-5.400000000002365,-0.021703046062715232,0.5,0.05
2024-09-04 15:05:00,2487.33,SELL,10.0,2507.33,2427.33,2024-09-04 16:35:00,2495.12,Reverse Signal,CLOSED,-83.39999999999964,-0.3352992968363653,0.5,0.05
2024-09-04 16:35:00,2498.18,BUY,10.0,2478.18,2558.18,2024-09-06 15:05:00,2515.89,Reverse Signal,CLOSED,171.60000000000036,0.6869000632460446,0.5,0.05
2024-09-06 15:05:00,2513.17,SELL,10.0,2533.17,2453.17,2024-09-09 13:20:00,2495.4,Reverse Signal,CLOSED,172.19999999999982,0.6851904168838551,0.5,0.05
2024-09-09 13:20:00,2496.37,BUY,10.0,2476.37,2556.37,2024-09-10 10:10:00,2501.99,Reverse Signal,CLOSED,50.69999999999891,0.20309489378577258,0.5,0.05
2024-09-10 10:10:00,2501.49,SELL,10.0,2521.49,2441.49,2024-09-10 12:15:00,2506.9,Reverse Signal,CLOSED,-59.60000000000309,-0.23825799823306548,0.5,0.05
2024-09-10 12:15:00,2508.62,BUY,10.0,2488.62,2568.62,2024-09-11 14:05:00,2521.23,Reverse Signal,CLOSED,120.60000000000127,0.48074240020410136,0.5,0.05
2024-09-11 14:05:00,2519.78,SELL,10.0,2539.78,2459.78,2024-09-12 06:10:00,2516.78,Reverse Signal,CLOSED,24.5,0.0972307106175936,0.5,0.05
2024-09-12 06:10:00,2516.51,BUY,10.0,2496.51,2576.51,2024-09-12 12:40:00,2517.57,Reverse Signal,CLOSED,5.099999999999454,0.02026616226440369,0.5,0.05
2024-09-12 12:40:00,2516.4,SELL,10.0,2536.4,2456.4,2024-09-12 14:40:00,2525.66,Reverse Signal,CLOSED,-98.09999999999764,-0.3898426323318933,0.5,0.05
2024-09-12 14:40:00,2527.56,BUY,10.0,2507.56,2587.56,2024-09-16 05:05:00,2587.56,TP_HIT,CLOSED,594.5,2.3520707718115497,0.5,0.05
2024-09-16 12:35:00,2579.59,SELL,10.0,2599.59,2519.59,2024-09-16 14:50:00,2580.45,Reverse Signal,CLOSED,-14.099999999996726,-0.0546598490457659,0.5,0.05
2024-09-16 14:50:00,2581.62,BUY,10.0,2561.62,2641.62,2024-09-16 17:10:00,2580.89,Reverse Signal,CLOSED,-12.800000000000182,-0.04958127067500323,0.5,0.05
2024-09-16 17:10:00,2581.11,SELL,10.0,2601.11,2521.11,2024-09-16 18:50:00,2582.76,Reverse Signal,CLOSED,-22.00000000000091,-0.08523464710919297,0.5,0.05
2024-09-16 18:50:00,2583.29,BUY,10.0,2563.29,2643.29,2024-09-16 20:45:00,2581.59,Reverse Signal,CLOSED,-22.49999999999818,-0.08709823519619625,0.5,0.05
2024-09-16 20:45:00,2580.63,SELL,10.0,2600.63,2520.63,2024-09-17 08:15:00,2582.04,Reverse Signal,CLOSED,-19.599999999998545,-0.07595044620886585,0.5,0.05
2024-09-17 08:15:00,2583.09,BUY,10.0,2563.09,2643.09,2024-09-17 10:35:00,2582.12,Reverse Signal,CLOSED,-15.200000000002547,-0.058844252426367434,0.5,0.05
2024-09-17 10:35:00,2581.08,SELL,10.0,2601.08,2521.08,2024-09-18 04:55:00,2573.26,Reverse Signal,CLOSED,72.69999999999709,0.2816650394408429,0.5,0.05
2024-09-18 04:55:00,2573.68,BUY,10.0,2553.68,2633.68,2024-09-18 07:05:00,2567.94,Reverse Signal,CLOSED,-62.89999999999782,-0.24439712784805342,0.5,0.05
2024-09-18 07:05:00,2567.02,SELL,10.0,2587.02,2507.02,2024-09-18 12:25:00,2573.5,Reverse Signal,CLOSED,-70.30000000000018,-0.2738584039080341,0.5,0.05
2024-09-18 12:25:00,2575.2,BUY,10.0,2555.2,2635.2,2024-09-18 15:35:00,2575.41,Reverse Signal,CLOSED,-3.3999999999996366,-0.013202858030442828,0.5,0.05
2024-09-18 15:35:00,2574.0,SELL,10.0,2594.0,2514.0,2024-09-18 18:50:00,2572.71,Reverse Signal,CLOSED,7.399999999999636,0.028749028749027333,0.5,0.05
2024-09-18 18:50:00,2573.41,BUY,10.0,2553.41,2633.41,2024-09-18 19:15:00,2572.39,Reverse Signal,CLOSED,-15.699999999999818,-0.06100854508220539,0.5,0.05
2024-09-18 19:15:00,2571.2,SELL,10.0,2591.2,2511.2,2024-09-18 20:00:00,2566.94,Reverse Signal,CLOSED,37.099999999997635,0.14429060360920054,0.5,0.05
2024-09-18 20:00:00,2582.72,BUY,10.0,2562.72,2642.72,2024-09-18 21:05:00,2562.72,SL_HIT,CLOSED,-205.5,-0.7956727790856153,0.5,0.05
2024-09-18 22:05:00,2555.27,SELL,10.0,2575.27,2495.27,2024-09-19 07:15:00,2567.2,Reverse Signal,CLOSED,-124.79999999999836,-0.48840239974640004,0.5,0.05
2024-09-19 07:15:00,2566.88,BUY,10.0,2546.88,2626.88,2024-09-23 05:00:00,2626.88,TP_HIT,CLOSED,594.5,2.316041264102724,0.5,0.05
2024-09-23 09:00:00,2622.08,SELL,10.0,2642.08,2562.08,2024-09-23 11:50:00,2620.85,Reverse Signal,CLOSED,6.800000000000182,0.02593360995850692,0.5,0.05
2024-09-23 11:50:00,2621.69,BUY,10.0,2601.69,2681.69,2024-09-24 02:00:00,2626.28,Reverse Signal,CLOSED,40.400000000001455,0.1540990734983978,0.5,0.05
2024-09-24 02:00:00,2625.03,SELL,10.0,2645.03,2565.03,2024-09-24 03:35:00,2629.52,Reverse Signal,CLOSED,-50.39999999999782,-0.19199780573935465,0.5,0.05
2024-09-24 03:35:00,2628.63,BUY,10.0,2608.63,2688.63,2024-09-25 17:20:00,2659.11,Reverse Signal,CLOSED,299.3000000000002,1.1386159330145367,0.5,0.05
2024-09-25 17:20:00,2657.65,SELL,10.0,2677.65,2597.65,2024-09-25 20:15:00,2659.98,Reverse Signal,CLOSED,-28.799999999999272,-0.10836641393712217,0.5,0.05
2024-09-25 20:15:00,2659.45,BUY,10.0,2639.45,2719.45,2024-09-25 22:15:00,2659.51,Reverse Signal,CLOSED,-4.899999999995998,-0.018424862283539824,0.5,0.05
2024-09-25 22:15:00,2659.24,SELL,10.0,2679.24,2599.24,2024-09-26 03:15:00,2660.55,Reverse Signal,CLOSED,-18.600000000004002,-0.06994479625759241,0.5,0.05
2024-09-26 03:15:00,2658.67,BUY,10.0,2638.67,2718.67,2024-09-26 15:20:00,2660.94,Reverse Signal,CLOSED,17.199999999999818,0.06469400113590561,0.5,0.05
2024-09-26 15:20:00,2663.6,SELL,10.0,2683.6,2603.6,2024-09-26 17:30:00,2669.7,Reverse Signal,CLOSED,-66.49999999999909,-0.24966211142813896,0.5,0.05
2024-09-26 17:30:00,2672.33,BUY,10.0,2652.33,2732.33,2024-09-27 03:00:00,2669.71,Reverse Signal,CLOSED,-31.69999999999891,-0.11862307424606582,0.5,0.05
2024-09-27 03:00:00,2669.56,SELL,10.0,2689.56,2609.56,2024-09-27 05:45:00,2673.63,Reverse Signal,CLOSED,-46.20000000000164,-0.1730622274831869,0.5,0.05
2024-09-27 05:45:00,2673.19,BUY,10.0,2653.19,2733.19,2024-09-27 07:35:00,2663.89,Reverse Signal,CLOSED,-98.50000000000182,-0.3684736214036482,0.5,0.05
2024-09-27 07:35:00,2662.57,SELL,10.0,2682.57,2602.57,2024-09-27 14:30:00,2664.84,Reverse Signal,CLOSED,-28.199999999999818,-0.10591270839827614,0.5,0.05
2024-09-27 14:30:00,2669.58,BUY,10.0,2649.58,2729.58,2024-09-27 15:45:00,2665.97,Reverse Signal,CLOSED,-41.60000000000127,-0.15582975599158397,0.5,0.05
2024-09-27 15:45:00,2664.97,SELL,10.0,2684.97,2604.97,2024-09-30 00:00:00,2658.32,Reverse Signal,CLOSED,60.99999999999636,0.2288956348476582,0.5,0.05
2024-09-30 00:00:00,2661.35,BUY,10.0,2641.35,2721.35,2024-09-30 03:25:00,2658.85,Reverse Signal,CLOSED,-30.5,-0.11460349070960227,0.5,0.05
2024-09-30 03:25:00,2659.03,SELL,10.0,2679.03,2599.03,2024-09-30 07:00:00,2655.81,Reverse Signal,CLOSED,26.700000000002547,0.10041255645856777,0.5,0.05
2024-09-30 07:00:00,2656.2,BUY,10.0,2636.2,2716.2,2024-09-30 09:45:00,2656.27,Reverse Signal,CLOSED,-4.799999999998363,-0.01807092839394008,0.5,0.05
2024-09-30 09:45:00,2653.15,SELL,10.0,2673.15,2593.15,2024-10-01 06:40:00,2639.44,Reverse Signal,CLOSED,131.60000000000036,0.49601417183348223,0.5,0.05
2024-10-01 06:40:00,2639.96,BUY,10.0,2619.96,2699.96,2024-10-02 05:50:00,2656.69,Reverse Signal,CLOSED,161.80000000000018,0.6128880740617288,0.5,0.05
2024-10-02 05:50:00,2655.65,SELL,10.0,2675.65,2595.65,2024-10-02 15:10:00,2651.56,Reverse Signal,CLOSED,35.400000000001455,0.1333006985107279,0.5,0.05
2024-10-02 15:10:00,2650.97,BUY,10.0,2630.97,2710.97,2024-10-02 17:30:00,2647.01,Reverse Signal,CLOSED,-45.099999999995816,-0.17012640656060166,0.5,0.05
2024-10-02 17:30:00,2649.25,SELL,10.0,2669.25,2589.25,2024-10-02 20:00:00,2652.09,Reverse Signal,CLOSED,-33.900000000001455,-0.12796074360668663,0.5,0.05
2024-10-02 20:00:00,2652.31,BUY,10.0,2632.31,2712.31,2024-10-03 07:10:00,2655.97,Reverse Signal,CLOSED,31.099999999998545,0.11725627848931139,0.5,0.05
2024-10-03 07:10:00,2654.55,SELL,10.0,2674.55,2594.55,2024-10-03 18:00:00,2648.77,Reverse Signal,CLOSED,52.300000000002,0.19702021058183875,0.5,0.05
2024-10-03 18:00:00,2650.17,BUY,10.0,2630.17,2710.17,2024-10-04 11:00:00,2658.93,Reverse Signal,CLOSED,82.09999999999764,0.30979144734110503,0.5,0.05
2024-10-04 11:00:00,2659.73,SELL,10.0,2679.73,2599.73,2024-10-04 13:25:00,2659.09,Reverse Signal,CLOSED,0.8999999999987263,0.003383802115247511,0.5,0.05
2024-10-04 13:25:00,2659.13,BUY,10.0,2639.13,2719.13,2024-10-04 14:30:00,2639.13,SL_HIT,CLOSED,-205.5,-0.7728091518654598,0.5,0.05
2024-10-04 14:30:00,2641.12,SELL,10.0,2661.12,2581.12,2024-10-04 16:45:00,2655.61,Reverse Signal,CLOSED,-150.40000000000236,-0.5694553825649815,0.5,0.05
2024-10-04 16:45:00,2654.23,BUY,10.0,2634.23,2714.23,2024-10-04 18:55:00,2645.78,Reverse Signal,CLOSED,-89.99999999999818,-0.33908139083650696,0.5,0.05
2024-10-04 18:55:00,2645.27,SELL,10.0,2665.27,2585.27,2024-10-07 09:45:00,2649.0,Reverse Signal,CLOSED,-42.80000000000018,-0.16179822853621817,0.5,0.05
2024-10-07 09:45:00,2650.6,BUY,10.0,2630.6,2710.6,2024-10-07 14:25:00,2650.5,Reverse Signal,CLOSED,-6.4999999999990905,-0.02452274956613254,0.5,0.05
2024-10-07 14:25:00,2649.47,SELL,10.0,2669.47,2589.47,2024-10-07 19:35:00,2646.71,Reverse Signal,CLOSED,22.099999999997635,0.0834129089968848,0.5,0.05
2024-10-07 19:35:00,2647.34,BUY,10.0,2627.34,2707.34,2024-10-07 20:10:00,2646.1,Reverse Signal,CLOSED,-17.900000000002365,-0.06761504000242645,0.5,0.05
2024-10-07 20:10:00,2645.44,SELL,10.0,2665.44,2585.44,2024-10-08 12:00:00,2641.33,Reverse Signal,CLOSED,35.60000000000127,0.13457118664570458,0.5,0.05
2024-10-08 12:00:00,2640.58,BUY,10.0,2620.58,2700.58,2024-10-08 15:25:00,2639.61,Reverse Signal,CLOSED,-15.199999999997999,-0.05756311113466738,0.5,0.05
2024-10-08 15:25:00,2639.13,SELL,10.0,2659.13,2579.13,2024-10-09 12:00:00,2617.94,Reverse Signal,CLOSED,206.40000000000055,0.7820759113798885,0.5,0.05
2024-10-09 12:00:00,2617.72,BUY,10.0,2597.72,2677.72,2024-10-09 15:00:00,2618.8,Reverse Signal,CLOSED,5.30000000000382,0.02024662683558142,0.5,0.05
2024-10-09 15:00:00,2617.64,SELL,10.0,2637.64,2557.64,2024-10-10 04:00:00,2608.99,Reverse Signal,CLOSED,81.00000000000091,0.30943903668954065,0.5,0.05
2024-10-10 04:00:00,2609.4,BUY,10.0,2589.4,2669.4,2024-10-14 01:00:00,2650.26,Reverse Signal,CLOSED,403.1000000000013,1.5447995707825604,0.5,0.05
2024-10-14 01:00:00,2649.56,SELL,10.0,2669.56,2589.56,2024-10-14 04:20:00,2646.2,Reverse Signal,CLOSED,28.100000000001273,0.1060553450384263,0.5,0.05
2024-10-14 04:20:00,2646.94,BUY,10.0,2626.94,2706.94,2024-10-14 12:00:00,2658.44,Reverse Signal,CLOSED,109.5,0.41368523653728456,0.5,0.05
2024-10-14 12:00:00,2658.27,SELL,10.0,2678.27,2598.27,2024-10-15 09:10:00,2649.02,Reverse Signal,CLOSED,87.0,0.3272805245516821,0.5,0.05
2024-10-15 09:10:00,2649.55,BUY,10.0,2629.55,2709.55,2024-10-15 13:00:00,2652.91,Reverse Signal,CLOSED,28.099999999996726,0.10605574531522986,0.5,0.05
2024-10-15 13:00:00,2653.37,SELL,10.0,2673.37,2593.37,2024-10-15 16:05:00,2650.71,Reverse Signal,CLOSED,21.099999999998545,0.07952151414992462,0.5,0.05
2024-10-15 16:05:00,2654.07,BUY,10.0,2634.07,2714.07,2024-10-16 17:00:00,2672.06,Reverse Signal,CLOSED,174.39999999999782,0.6571039949963559,0.5,0.05
2024-10-16 17:00:00,2669.33,SELL,10.0,2689.33,2609.33,2024-10-16 19:05:00,2674.55,Reverse Signal,CLOSED,-57.70000000000255,-0.21615911108781058,0.5,0.05
2024-10-16 19:05:00,2674.28,BUY,10.0,2654.28,2734.28,2024-10-16 22:10:00,2674.42,Reverse Signal,CLOSED,-4.100000000001273,-0.015331229340238395,0.5,0.05
2024-10-16 22:10:00,2673.83,SELL,10.0,2693.83,2613.83,2024-10-17 02:00:00,2674.05,Reverse Signal,CLOSED,-7.700000000002547,-0.028797642333291747,0.5,0.05
2024-10-17 02:00:00,2674.67,BUY,10.0,2654.67,2734.67,2024-10-21 11:15:00,2734.67,TP_HIT,CLOSED,594.5,2.2227041092919877,0.5,0.05
2024-10-21 16:40:00,2727.52,SELL,10.0,2747.52,2667.52,2024-10-22 03:00:00,2724.67,Reverse Signal,CLOSED,22.99999999999909,0.08432568780430241,0.5,0.05
2024-10-22 03:00:00,2725.52,BUY,10.0,2705.52,2785.52,2024-10-23 03:00:00,2745.16,Reverse Signal,CLOSED,190.89999999999873,0.700416801197565,0.5,0.05
2024-10-23 03:00:00,2745.76,SELL,10.0,2765.76,2685.76,2024-10-23 05:55:00,2746.25,Reverse Signal,CLOSED,-10.399999999997817,-0.037876580618837107,0.5,0.05
2024-10-23 05:55:00,2746.0,BUY,10.0,2726.0,2806.0,2024-10-23 14:05:00,2749.26,Reverse Signal,CLOSED,27.100000000002183,0.0986890021850043,0.5,0.05
2024-10-23 14:05:00,2747.83,SELL,10.0,2767.83,2687.83,2024-10-24 07:00:00,2726.46,Reverse Signal,CLOSED,208.1999999999989,0.7576887944305103,0.5,0.05
2024-10-24 07:00:00,2726.96,BUY,10.0,2706.96,2786.96,2024-10-25 01:00:00,2734.54,Reverse Signal,CLOSED,70.29999999999927,0.2577962273007278,0.5,0.05
2024-10-25 01:00:00,2734.98,SELL,10.0,2754.98,2674.98,2024-10-25 14:40:00,2727.5,Reverse Signal,CLOSED,69.30000000000018,0.2533839369940555,0.5,0.05
2024-10-25 14:40:00,2728.52,BUY,10.0,2708.52,2788.52,2024-10-28 01:00:00,2735.7,Reverse Signal,CLOSED,66.29999999999836,0.24298887308870143,0.5,0.05
2024-10-28 01:00:00,2735.84,SELL,10.0,2755.84,2675.84,2024-10-28 06:45:00,2735.98,Reverse Signal,CLOSED,-6.899999999998727,-0.025220773144623686,0.5,0.05
2024-10-28 06:45:00,2736.67,BUY,10.0,2716.67,2796.67,2024-10-28 09:25:00,2738.87,Reverse Signal,CLOSED,16.49999999999818,0.06029225299359507,0.5,0.05
2024-10-28 09:25:00,2737.49,SELL,10.0,2757.49,2677.49,2024-10-28 14:00:00,2734.15,Reverse Signal,CLOSED,27.899999999996908,0.1019181805230226,0.5,0.05
2024-10-28 14:00:00,2734.99,BUY,10.0,2714.99,2794.99,2024-10-30 14:30:00,2779.56,Reverse Signal,CLOSED,440.20000000000164,1.6095122834087205,0.5,0.05
2024-10-30 14:30:00,2773.34,SELL,10.0,2793.34,2713.34,2024-10-30 16:45:00,2783.94,Reverse Signal,CLOSED,-111.49999999999909,-0.40204230278292274,0.5,0.05
2024-10-30 16:45:00,2783.69,BUY,10.0,2763.69,2843.69,2024-10-31 08:00:00,2779.72,Reverse Signal,CLOSED,-45.20000000000255,-0.1623744023221068,0.5,0.05
